date,year,month,CRE_SW,CRE_LW,CRE_net
2021-05-01,2021,5,-38.94045034865238,23.992572320017075,-14.947878028635301
2021-06-01,2021,6,-39.596296301429675,23.441954366166726,-16.15434193526295
2021-07-01,2021,7,-39.85810282721178,22.732712287659183,-17.125390539552598
2021-08-01,2021,8,-40.71671880444936,23.077695221141596,-17.63902358330776
2021-09-01,2021,9,-42.657530582229214,24.459158118800076,-18.198372463429138
2021-10-01,2021,10,-44.014858036498765,24.760765737627196,-19.25409229887157
2021-11-01,2021,11,-45.64262122952823,24.917016053122325,-20.725605176405907
2021-12-01,2021,12,-48.88264409496267,25.053077142344478,-23.829566952618194
2022-01-01,2022,1,-45.34596622102973,23.630284464261138,-21.71568175676859
2022-02-01,2022,2,-43.26494855928226,23.40316267469251,-19.86178588458975
2022-03-01,2022,3,-40.54056714798256,23.177242024176905,-17.36332512380565
2022-04-01,2022,4,-39.230483152522794,23.896807899645808,-15.333675252876986
2022-05-01,2022,5,-39.314402681775846,24.20262260597093,-15.111780075804916
2022-06-01,2022,6,-38.92524641522357,23.610540733029097,-15.314705682194472
2022-07-01,2022,7,-41.74881180156032,23.783267375284368,-17.965544426275954
