year,month,date,T2m,T500,SPFH2m,PWAT,APCP,TCDC,DLWRF,ULWRF,DSWRF,USWRF,PRMSL,CSDSF,CSUSF,CSDLF,CSULF,CDUVB,DUVB,ALBDO,CRE_SW,CRE_LW,CRE_net
1992,12,1992-12-01,285.5885765804468,257.0315045442348,0.0091525718423476,22.021421156975183,0.5014053380981427,59.89107856132304,329.91620364403667,387.5975762749434,198.4419651736341,29.219853324846756,101144.50347961948,254.0281553420688,35.73090953259459,303.49772259497445,387.5824720089832,4.106276340875168,3.424622030801598,10.492453816949752,-49.075133960686884,26.403376783102033,-22.67175717758485
1993,1,1993-01-01,285.5414343053196,257.1137892277104,0.0092637044470461,22.169997548543545,0.5011373705835176,58.26086660919849,328.5891689334077,387.5638495386072,200.78201428095068,27.737844396682267,101147.99515065408,253.5031066656149,33.8831074299422,303.5598572495564,387.5450283159448,4.108927242318943,3.4608505160674543,10.664750919720168,-46.57582935140431,25.01049046118891,-21.5653388902154
1993,2,1993-02-01,285.8229432454912,257.2301118689066,0.0093179555250473,22.491859003974344,0.4967562607181044,58.3912165877489,330.5976645868,388.9569554393863,198.317745675408,26.19698774709497,101146.92351820976,250.98612887293933,32.52131106299144,305.2822070191195,388.9325428631627,4.065327384534073,3.420676690490455,11.369409072736708,-46.34405988163488,25.291044991456943,-21.053014890177934
1993,3,1993-03-01,286.40356531829497,256.9772940688985,0.009444844474527,22.6956417398369,0.4982162282287765,57.54447938193972,332.8704960818087,392.1042959929748,198.10360221372423,26.23906101414765,101154.93934403188,247.2369965348284,32.869500229002355,307.5073751585249,392.08771947261664,3.991877623117356,3.402379876124326,11.884636996203682,-42.50295510624943,25.346544402925645,-17.156410703323786
1993,4,1993-04-01,287.4125645718231,257.43288826343314,0.0096663860018301,23.575717098278453,0.5057490293506192,58.72149898226032,337.6495139270198,396.5271099947822,194.4338162586344,26.887356311117856,101146.28000730464,243.143273073198,33.776058173035786,312.24945188995304,396.5171137947328,3.902918639404039,3.319481759920832,11.282146013255671,-41.82075495264567,25.390065837017346,-16.430689115628326
1993,5,1993-05-01,288.3627862129776,258.25740047350627,0.0098785564017512,24.399994298856672,0.5220694509981165,59.0125957482658,343.02505513062374,401.14903315703816,190.21117718963936,26.39074237741121,101141.1634643588,239.13650335754485,33.85794072765021,317.0342714880481,401.1537113378152,3.833280938816992,3.2473915486874687,10.08052974616916,-41.45812781766651,25.995461823352684,-15.462665994313824
1993,6,1993-06-01,289.0179908924708,259.05730090910254,0.0100152061542296,24.649121177432114,0.5296754703836206,59.18840825849493,346.5609787779301,404.3357792075074,185.5208777805369,24.015500912751104,101125.977145232,236.50210716227244,31.37898476981753,320.0978687320705,404.34141618380016,3.793974679383045,3.176125663940069,8.842008300395593,-43.61774552466912,26.468747022152343,-17.148998502516775
1993,7,1993-07-01,289.2689315451047,259.5099484789749,0.0102115000290062,25.556185686339514,0.5407472996042635,59.9362271299596,349.5837237085586,405.6833473548393,181.71354256011224,21.66604883183809,101137.1733266271,234.92084304913,28.545433942891023,322.971871944504,405.6878816765524,3.788753160309953,3.1359016011347136,8.484315547990867,-46.327915377964814,26.616386085767658,-19.711529292197156
1993,8,1993-08-01,289.14515998086125,259.19052491694754,0.0101388755376477,25.073690542480097,0.5210611219552186,58.98138728541436,347.6488324921891,405.0613009447843,184.72093579840495,20.83898986141445,101134.13217966157,236.9010354195085,27.265579490374368,321.5797768856713,405.0708938785527,3.812346852541344,3.178007435136696,9.10009067574092,-45.75350999214365,26.078648540286167,-19.67486145185748
1993,9,1993-09-01,288.4355684712828,258.3226045172363,0.009795324417284,23.89572292866317,0.5137247349500236,57.72362938871399,342.6497258596333,401.4852764770024,190.7291436081672,22.10368315500445,101136.17659382217,241.76670431745544,28.39727778687464,316.4418598437621,401.4988114734742,3.873787937363264,3.267437367808129,10.175050019823193,-44.743966077418065,26.221401012342994,-18.52256506507507
