year,month,date,T2m,T500,SPFH2m,PWAT,APCP,TCDC,DLWRF,ULWRF,DSWRF,USWRF,PRMSL,CSDSF,CSUSF,CSDLF,CSULF,CDUVB,DUVB,ALBDO
1979,11,1979-11-01,286.4595124202269,257.44552865798283,0.009436723857162493,23.091528659408308,0.5147123802950201,58.50858789741995,334.18777741294565,391.92437746951094,199.51037695877707,29.749541081628607,101146.7783884819,253.84251779193056,36.55621224266376,307.95480091416994,391.926412012742,4.061591498183987,3.4101133964898613,11.256459244831849
1979,12,1979-12-01,285.9963623754594,257.28667332844236,0.009383248851959956,22.922342305082807,0.4947458028349263,58.81467285174775,332.1720077371886,389.5988110728855,202.02671240689136,29.8337051567557,101139.68109959454,256.42636701323437,36.34484857845577,306.3890301425453,389.57963240337716,4.123026443020154,3.4656828546415968,10.603595101799074
1980,1,1980-01-01,285.6030418847498,257.35957431191406,0.009407768911472903,22.959815633668697,0.5135609908749327,58.83329920810657,330.76414419614974,388.0681663161291,201.24958365504054,28.67934517000498,101149.5733694558,255.86338781642775,34.955961852244116,305.5656273483075,388.02903620052496,4.134471129823566,3.470500692850844,10.876419641852117
1980,2,1980-02-01,285.9236552007301,257.72341660559806,0.0095393002037931,23.254144167210036,0.5047437659380182,58.54890235225127,332.6719258941549,389.64623440443233,198.54607932396337,27.129082651118622,101152.67492791804,253.11644117385,33.71184685271826,307.2724285870501,389.60030578981656,4.091373860984936,3.4285387937393277,11.637158044135319
1980,3,1980-03-01,286.5464902339826,257.5955212445891,0.009662004063388756,23.52764332027152,0.5097245774543285,58.375040631445614,335.4194754364004,392.70834527404446,197.27703444057946,26.850623113035255,101154.83580952795,248.91346898604485,33.69600896456109,309.6507230078791,392.648275144397,4.009095634611964,3.391382333971627,11.931511235926447
1980,4,1980-04-01,287.54915422877883,257.9893866303289,0.009814024714900676,24.177393566649318,0.5086813815180466,58.96630478010581,339.56989141269537,397.39392580009934,194.87219914582175,27.70518852617857,101150.59063908417,244.79475037306054,35.04888815356314,313.83227966880145,397.39254306295425,3.910425955928445,3.3193036551460757,11.469236832033962
1980,5,1980-05-01,288.6467164556822,258.6849364241581,0.01001664033131022,24.821348566124836,0.5217053423122849,58.97710630831361,344.85231869481066,402.4814418890319,191.22443259411855,27.487908334176318,101132.59566992252,240.80790619116624,34.98614106352029,318.73863729912057,402.51804619145594,3.8341728613832746,3.247152622897448,10.23956139826678
1980,6,1980-06-01,289.22576150893116,259.4312391851144,0.010124667387281412,25.320599768365646,0.5362509898222817,58.816633008152806,348.1069441036605,405.46983546060943,186.77016457533816,25.109988594374276,101135.4948948051,237.80222859303777,32.47333968526971,321.84542706865795,405.4970968577828,3.7895794224074786,3.1773057218273584,9.091999316698544
1980,7,1980-07-01,289.5833317032127,259.8370621853856,0.010283890154532549,25.9547816475255,0.5365129357335156,59.26837256006803,350.9908917918966,407.18524852478316,182.96724727421105,22.753644554556683,101119.75146369872,236.31755314829525,30.05860313047495,324.4687000472796,407.20472829879,3.7859628859151657,3.138291386591989,8.878155268230431
1980,8,1980-08-01,289.40062037694315,259.6562615655609,0.010280071188448096,25.692976989124535,0.5344252983623813,59.242946145212436,349.9671928712443,406.21824190249566,183.8418604876636,21.40709612017036,101131.93906675112,238.06329410705354,28.16111216665889,323.4163669232692,406.23011351208885,3.808794249737252,3.1519435830933262,9.388168125933957
