var,lambda,log_lambda,coef
USWRF,0.01266623263998823,-4.368815673775016,0.0
USWRF,0.01358158608621666,-4.299040367926711,0.0
USWRF,0.014563089583161597,-4.229265062078407,0.0
USWRF,0.015615523611224159,-4.159489756230102,0.0
USWRF,0.016744014122843938,-4.089714450381798,0.0
USWRF,0.017954057508803488,-4.0199391445334935,0.0
USWRF,0.01925154736877831,-3.950163838685189,0.0
USWRF,0.020642803216520064,-3.880388532836885,0.0
USWRF,0.022134601259483733,-3.8106132269885804,0.0
USWRF,0.02373420740281282,-3.740837921140276,0.0
USWRF,0.02544941263843095,-3.6710626152919716,0.0
USWRF,0.027288570991604765,-3.6012873094436673,0.0
USWRF,0.02926064020979953,-3.531512003595363,0.0
USWRF,0.03137522539200532,-3.461736697747058,0.0274930698908219
USWRF,0.033642625771033295,-3.3919613918987537,0.06983464494393977
USWRF,0.036073884876638776,-3.3221860860504493,0.1150755262735286
USWRF,0.03868084432379367,-3.252410780202145,0.16358523159212154
USWRF,0.04147620148808802,-3.1826354743538405,0.21547348854887577
USWRF,0.04447357134917257,-3.112860168505536,0.2710077823856282
USWRF,0.04768755280345517,-3.0430848626572318,0.33056622845579176
USWRF,0.05113379976903147,-2.973309556808928,0.3949746365612943
USWRF,0.05482909742917148,-2.903534250960623,0.464851747879915
USWRF,0.05879144398571109,-2.833758945112318,0.5393235305618771
USWRF,0.06304013832053394,-2.7639836392640142,0.5745035136154486
USWRF,0.06759587399210545,-2.69420833341571,0.5518033983752749
USWRF,0.07248084002487477,-2.624433027567405,0.5274627893695035
USWRF,0.07771882898244711,-2.554657721719101,0.5013658990423494
USWRF,0.08333535285090395,-2.4848824158707967,0.47338179631218197
USWRF,0.08935776729668884,-2.4151071100224923,0.4436208605542784
USWRF,0.0958154049042655,-2.3453318041741875,0.410664384363775
USWRF,0.10273971804249106,-2.275556498325883,0.3731450433265234
USWRF,0.11016443205554577,-2.2057811924775788,0.3330740588515418
USWRF,0.11812570952454506,-2.1360058866292744,0.29010416299078545
USWRF,0.12666232639988229,-2.06623058078097,0.24471058605966808
USWRF,0.1358158608621666,-1.9964552749326656,0.1963270866999999
USWRF,0.14563089583161595,-1.9266799690843612,0.18338594644756323
USWRF,0.1561552361122416,-1.8569046632360569,0.172052305145808
USWRF,0.1674401412284394,-1.7871293573877525,0.15990985384404083
USWRF,0.1795405750880349,-1.717354051539448,0.14283110529016574
USWRF,0.192515473687783,-1.647578745691144,0.1236958642699298
USWRF,0.20642803216520053,-1.5778034398428396,0.10317595758504425
USWRF,0.22134601259483722,-1.5080281339945352,0.08117522323256314
USWRF,0.23734207402812835,-1.4382528281462297,0.05758407279439708
USWRF,0.2544941263843096,-1.3684775222979255,0.03228553618668493
USWRF,0.27288570991604777,-1.2987022164496211,0.0051612955739721526
USWRF,0.29260640209799543,-1.2289269106013168,0.0
USWRF,0.3137522539200532,-1.1591516047530124,0.0
USWRF,0.33642625771033297,-1.089376298904708,0.0
USWRF,0.3607388487663878,-1.0196009930564036,0.0
USWRF,0.3868084432379367,-0.9498256872080992,0.0
USWRF,0.41476201488088016,-0.880050381359795,0.0
USWRF,0.4447357134917257,-0.8102750755114906,0.0
USWRF,0.4768755280345517,-0.7404997696631863,0.0
USWRF,0.5113379976903147,-0.6707244638148819,0.0
USWRF,0.5482909742917148,-0.6009491579665776,0.0
USWRF,0.5879144398571106,-0.5311738521182732,0.0
USWRF,0.6304013832053391,-0.4613985462699689,0.0
USWRF,0.6759587399210549,-0.3916232404216634,0.0
USWRF,0.724808400248748,-0.32184793457335914,0.0
USWRF,0.7771882898244715,-0.25207262872505476,0.0
USWRF,0.83335352850904,-0.18229732287675038,0.0
USWRF,0.893577672966889,-0.11252201702844604,0.0
USWRF,0.958154049042655,-0.042746711180141735,0.0
USWRF,1.0273971804249107,0.027028594668162688,0.0
USWRF,1.1016443205554576,0.0968039005164669,0.0
USWRF,1.1812570952454506,0.16657920636477141,0.0
USWRF,1.2666232639988229,0.2363545122130756,0.0
USWRF,1.3581586086216662,0.3061298180613801,0.0
USWRF,1.456308958316159,0.375905123909684,0.0
PRMSL,0.0014563089583161596,-6.531850155072453,-0.744064652420672
PRMSL,0.001561552361122416,-6.462074849224148,-0.7446306110553016
PRMSL,0.001674401412284394,-6.392299543375844,-0.7452371726464271
PRMSL,0.001795405750880349,-6.3225242375275394,-0.7458580915869255
PRMSL,0.00192515473687783,-6.2527489316792355,-0.7465732150371184
PRMSL,0.0020642803216520053,-6.182973625830931,-0.7473380036902203
PRMSL,0.002213460125948372,-6.113198319982627,-0.7481489016230701
PRMSL,0.002373420740281281,-6.043423014134322,-0.7490190313157633
PRMSL,0.002544941263843094,-5.973647708286018,-0.7499523244356063
PRMSL,0.0027288570991604753,-5.903872402437713,-0.7509534787345558
PRMSL,0.0029260640209799547,-5.834097096589408,-0.752025021729554
PRMSL,0.0031375225392005317,-5.7643217907411035,-0.7535360744311854
PRMSL,0.0033642625771033293,-5.6945464848928,-0.7550868012362155
PRMSL,0.0036073884876638776,-5.624771179044495,-0.7567741551930672
PRMSL,0.003868084432379367,-5.554995873196191,-0.7585531269270057
PRMSL,0.0041476201488088015,-5.485220567347886,-0.7604597587018621
PRMSL,0.004447357134917257,-5.415445261499582,-0.7625038701722159
PRMSL,0.004768755280345517,-5.345669955651277,-0.764695079077168
PRMSL,0.005113379976903147,-5.275894649802973,-0.7669159723084402
PRMSL,0.005482909742917148,-5.206119343954669,-0.7684821597425291
PRMSL,0.005879144398571105,-5.1363440381063645,-0.7701615941232883
PRMSL,0.006304013832053391,-5.066568732258061,-0.771962750813347
PRMSL,0.006759587399210549,-4.996793426409755,-0.7738921645118304
PRMSL,0.007248084002487481,-4.92701812056145,-0.7759445332402158
PRMSL,0.007771882898244715,-4.857242814713146,-0.7782017777630782
PRMSL,0.008333535285090399,-4.787467508864842,-0.7806840064130715
PRMSL,0.008935776729668889,-4.717692203016537,-0.7833798773056714
PRMSL,0.00958154049042655,-4.647916897168233,-0.7860810815301988
PRMSL,0.010273971804249106,-4.578141591319929,-0.7885713509819814
PRMSL,0.011016443205554576,-4.508366285471625,-0.7912400696178687
PRMSL,0.011812570952454506,-4.43859097962332,-0.7941006461477574
PRMSL,0.01266623263998823,-4.368815673775016,-0.7971639658610383
PRMSL,0.01358158608621666,-4.299040367926711,-0.800457348174327
PRMSL,0.014563089583161597,-4.229265062078407,-0.8039818771202815
PRMSL,0.015615523611224159,-4.159489756230102,-0.807762403967534
PRMSL,0.016744014122843938,-4.089714450381798,-0.811824827765648
PRMSL,0.017954057508803488,-4.0199391445334935,-0.816173153456963
PRMSL,0.01925154736877831,-3.950163838685189,-0.8208364880440697
PRMSL,0.020642803216520064,-3.880388532836885,-0.825837231975469
PRMSL,0.022134601259483733,-3.8106132269885804,-0.8291094694336939
PRMSL,0.02373420740281282,-3.740837921140276,-0.8306587012299785
PRMSL,0.02544941263843095,-3.6710626152919716,-0.8323140825082015
PRMSL,0.027288570991604765,-3.6012873094436673,-0.8340971453965866
PRMSL,0.02926064020979953,-3.531512003595363,-0.8348687752824299
PRMSL,0.03137522539200532,-3.461736697747058,-0.8350899318975487
PRMSL,0.033642625771033295,-3.3919613918987537,-0.8356369042801997
PRMSL,0.036073884876638776,-3.3221860860504493,-0.8362112402504447
PRMSL,0.03868084432379367,-3.252410780202145,-0.8368136258629346
PRMSL,0.04147620148808802,-3.1826354743538405,-0.8374494151341082
PRMSL,0.04447357134917257,-3.112860168505536,-0.8381262474330495
PRMSL,0.04768755280345517,-3.0430848626572318,-0.8388506539354931
PRMSL,0.05113379976903147,-2.973309556808928,-0.8396532086137006
PRMSL,0.05482909742917148,-2.903534250960623,-0.8402382367415719
PRMSL,0.05879144398571109,-2.833758945112318,-0.8408493791439686
PRMSL,0.06304013832053394,-2.7639836392640142,-0.8396910992556965
PRMSL,0.06759587399210545,-2.69420833341571,-0.8359914412835455
PRMSL,0.07248084002487477,-2.624433027567405,-0.8320244228936223
PRMSL,0.07771882898244711,-2.554657721719101,-0.8277706564051024
PRMSL,0.08333535285090395,-2.4848824158707967,-0.8232097745444634
PRMSL,0.08935776729668884,-2.4151071100224923,-0.8186660231276606
PRMSL,0.0958154049042655,-2.3453318041741875,-0.8126441964471773
PRMSL,0.10273971804249106,-2.275556498325883,-0.8039418731399361
PRMSL,0.11016443205554577,-2.2057811924775788,-0.7948075171271372
PRMSL,0.11812570952454506,-2.1360058866292744,-0.7850104461706663
PRMSL,0.12666232639988229,-2.06623058078097,-0.7794950982497303
PRMSL,0.1358158608621666,-1.9964552749326656,-0.7759556512856387
PRMSL,0.14563089583161595,-1.9266799690843612,-0.766572390545982
PRMSL,0.1561552361122416,-1.8569046632360569,-0.7561512232543692
PRMSL,0.1674401412284394,-1.7871293573877525,-0.7449826496263307
PRMSL,0.1795405750880349,-1.717354051539448,-0.731740188498406
PRMSL,0.192515473687783,-1.647578745691144,-0.7172631614612521
PRMSL,0.20642803216520053,-1.5778034398428396,-0.7017387307914368
PRMSL,0.22134601259483722,-1.5080281339945352,-0.685093760481731
PRMSL,0.23734207402812835,-1.4382528281462297,-0.667245587389384
PRMSL,0.2544941263843096,-1.3684775222979255,-0.6481059267991053
PRMSL,0.27288570991604777,-1.2987022164496211,-0.6275847664678601
PRMSL,0.29260640209799543,-1.2289269106013168,-0.6069399127481879
PRMSL,0.3137522539200532,-1.1591516047530124,-0.5851157098187292
PRMSL,0.33642625771033297,-1.089376298904708,-0.5617145806766688
PRMSL,0.3607388487663878,-1.0196009930564036,-0.5352709060163604
PRMSL,0.3868084432379367,-0.9498256872080992,-0.5030937667867152
PRMSL,0.41476201488088016,-0.880050381359795,-0.4685972966152927
PRMSL,0.4447357134917257,-0.8102750755114906,-0.4316117903809173
PRMSL,0.4768755280345517,-0.7404997696631863,-0.3919398530826035
PRMSL,0.5113379976903147,-0.6707244638148819,-0.3494065572797721
PRMSL,0.5482909742917148,-0.6009491579665776,-0.3038002808339329
PRMSL,0.5879144398571106,-0.5311738521182732,-0.25462890599790555
PRMSL,0.6304013832053391,-0.4613985462699689,-0.1976515956180913
PRMSL,0.6759587399210549,-0.3916232404216634,-0.13535669831021324
PRMSL,0.724808400248748,-0.32184793457335914,-0.06956049640957321
PRMSL,0.7771882898244715,-0.25207262872505476,-0.025761861991175153
PRMSL,0.83335352850904,-0.18229732287675038,-0.0
PRMSL,0.893577672966889,-0.11252201702844604,-0.0
PRMSL,0.958154049042655,-0.042746711180141735,-0.0
PRMSL,1.0273971804249107,0.027028594668162688,-0.0
PRMSL,1.1016443205554576,0.0968039005164669,-0.0
PRMSL,1.1812570952454506,0.16657920636477141,-0.0
PRMSL,1.2666232639988229,0.2363545122130756,-0.0
PRMSL,1.3581586086216662,0.3061298180613801,0.0
PRMSL,1.456308958316159,0.375905123909684,0.0
CSDSF,0.0014563089583161596,-6.531850155072453,1.7248836836608585
CSDSF,0.001561552361122416,-6.462074849224148,1.7258847696262287
CSDSF,0.001674401412284394,-6.392299543375844,1.7270256373371513
CSDSF,0.001795405750880349,-6.3225242375275394,1.7209445884370234
CSDSF,0.00192515473687783,-6.2527489316792355,1.713286806886661
CSDSF,0.0020642803216520053,-6.182973625830931,1.7044853166985021
CSDSF,0.002213460125948372,-6.113198319982627,1.6946606116265697
CSDSF,0.002373420740281281,-6.043423014134322,1.6841571800711792
CSDSF,0.002544941263843094,-5.973647708286018,1.6729108724816815
CSDSF,0.0027288570991604753,-5.903872402437713,1.660871592592464
CSDSF,0.0029260640209799547,-5.834097096589408,1.6480183855049946
CSDSF,0.0031375225392005317,-5.7643217907411035,1.6447580368138233
CSDSF,0.0033642625771033293,-5.6945464848928,1.6433547908221984
CSDSF,0.0036073884876638776,-5.624771179044495,1.6102838397217274
CSDSF,0.003868084432379367,-5.554995873196191,1.571231547633445
CSDSF,0.0041476201488088015,-5.485220567347886,1.5296011444278181
CSDSF,0.004447357134917257,-5.415445261499582,1.4850460076772833
CSDSF,0.004768755280345517,-5.345669955651277,1.437440054060454
CSDSF,0.005113379976903147,-5.275894649802973,1.3880081796708035
CSDSF,0.005482909742917148,-5.206119343954669,1.340360627339397
CSDSF,0.005879144398571105,-5.1363440381063645,1.2892893063481872
CSDSF,0.006304013832053391,-5.066568732258061,1.2346479160875217
CSDSF,0.006759587399210549,-4.996793426409755,1.1762359816191765
CSDSF,0.007248084002487481,-4.92701812056145,1.1188345652060891
CSDSF,0.007771882898244715,-4.857242814713146,1.0642414412496248
CSDSF,0.008333535285090399,-4.787467508864842,1.0326747176335258
CSDSF,0.008935776729668889,-4.717692203016537,1.0291441494230231
CSDSF,0.00958154049042655,-4.647916897168233,1.0253096540457118
CSDSF,0.010273971804249106,-4.578141591319929,1.0202344796274767
CSDSF,0.011016443205554576,-4.508366285471625,1.0147917851336559
CSDSF,0.011812570952454506,-4.43859097962332,1.0089552650466718
CSDSF,0.01266623263998823,-4.368815673775016,1.0026949816222175
CSDSF,0.01358158608621666,-4.299040367926711,0.995986590062691
CSDSF,0.014563089583161597,-4.229265062078407,0.9887900026828101
CSDSF,0.015615523611224159,-4.159489756230102,0.9810739773736489
CSDSF,0.016744014122843938,-4.089714450381798,0.9728037399263312
CSDSF,0.017954057508803488,-4.0199391445334935,0.963933029112982
CSDSF,0.01925154736877831,-3.950163838685189,0.9544210245514253
CSDSF,0.020642803216520064,-3.880388532836885,0.9442215704847979
CSDSF,0.022134601259483733,-3.8106132269885804,0.9307381449891191
CSDSF,0.02373420740281282,-3.740837921140276,0.9138879817502952
CSDSF,0.02544941263843095,-3.6710626152919716,0.8958228945477502
CSDSF,0.027288570991604765,-3.6012873094436673,0.8764495081652098
CSDSF,0.02926064020979953,-3.531512003595363,0.8569594737863477
CSDSF,0.03137522539200532,-3.461736697747058,0.840190592418399
CSDSF,0.033642625771033295,-3.3919613918987537,0.8232720637238542
CSDSF,0.036073884876638776,-3.3221860860504493,0.8050181947666909
CSDSF,0.03868084432379367,-3.252410780202145,0.7854997540337773
CSDSF,0.04147620148808802,-3.1826354743538405,0.7645393867900879
CSDSF,0.04447357134917257,-3.112860168505536,0.7420711498885886
CSDSF,0.04768755280345517,-3.0430848626572318,0.7179673093103144
CSDSF,0.05113379976903147,-2.973309556808928,0.6923769787224319
CSDSF,0.05482909742917148,-2.903534250960623,0.6690409189037105
CSDSF,0.05879144398571109,-2.833758945112318,0.6448558725601206
CSDSF,0.06304013832053394,-2.7639836392640142,0.614056705639728
CSDSF,0.06759587399210545,-2.69420833341571,0.5743712631474195
CSDSF,0.07248084002487477,-2.624433027567405,0.5318176601770369
CSDSF,0.07771882898244711,-2.554657721719101,0.48621362559465214
CSDSF,0.08333535285090395,-2.4848824158707967,0.4373003507952442
CSDSF,0.08935776729668884,-2.4151071100224923,0.38551656627826975
CSDSF,0.0958154049042655,-2.3453318041741875,0.3227666397984857
CSDSF,0.10273971804249106,-2.275556498325883,0.23292967158477998
CSDSF,0.11016443205554577,-2.2057811924775788,0.13698753497335658
CSDSF,0.11812570952454506,-2.1360058866292744,0.03410620423679164
CSDSF,0.12666232639988229,-2.06623058078097,0.0
CSDSF,0.1358158608621666,-1.9964552749326656,0.0
CSDSF,0.14563089583161595,-1.9266799690843612,0.0
CSDSF,0.1561552361122416,-1.8569046632360569,0.0
CSDSF,0.1674401412284394,-1.7871293573877525,0.0
CSDSF,0.1795405750880349,-1.717354051539448,0.0
CSDSF,0.192515473687783,-1.647578745691144,0.0
CSDSF,0.20642803216520053,-1.5778034398428396,0.0
CSDSF,0.22134601259483722,-1.5080281339945352,0.0
CSDSF,0.23734207402812835,-1.4382528281462297,0.0
CSDSF,0.2544941263843096,-1.3684775222979255,0.0
CSDSF,0.27288570991604777,-1.2987022164496211,0.0
CSDSF,0.29260640209799543,-1.2289269106013168,0.0
CSDSF,0.3137522539200532,-1.1591516047530124,0.0
CSDSF,0.33642625771033297,-1.089376298904708,-0.0
CSDSF,0.3607388487663878,-1.0196009930564036,-0.0
CSDSF,0.3868084432379367,-0.9498256872080992,-0.0
CSDSF,0.41476201488088016,-0.880050381359795,-0.0
CSDSF,0.4447357134917257,-0.8102750755114906,-0.0
CSDSF,0.4768755280345517,-0.7404997696631863,-0.0
CSDSF,0.5113379976903147,-0.6707244638148819,-0.0
CSDSF,0.5482909742917148,-0.6009491579665776,-0.0
CSDSF,0.5879144398571106,-0.5311738521182732,-0.0
CSDSF,0.6304013832053391,-0.4613985462699689,-0.0
CSDSF,0.6759587399210549,-0.3916232404216634,-0.0
CSDSF,0.724808400248748,-0.32184793457335914,-0.0
CSDSF,0.7771882898244715,-0.25207262872505476,-0.0
CSDSF,0.83335352850904,-0.18229732287675038,-0.0
CSDSF,0.893577672966889,-0.11252201702844604,-0.0
CSDSF,0.958154049042655,-0.042746711180141735,-0.0
CSDSF,1.0273971804249107,0.027028594668162688,-0.0
CSDSF,1.1016443205554576,0.0968039005164669,0.0
CSDSF,1.1812570952454506,0.16657920636477141,0.0
CSDSF,1.2666232639988229,0.2363545122130756,0.0
CSDSF,1.3581586086216662,0.3061298180613801,0.0
CSDSF,1.456308958316159,0.375905123909684,0.0
CSUSF,0.0014563089583161596,-6.531850155072453,1.100506058905015
CSUSF,0.001561552361122416,-6.462074849224148,1.0995386333190755
CSUSF,0.001674401412284394,-6.392299543375844,1.0984988885354972
CSUSF,0.001795405750880349,-6.3225242375275394,1.0976590258451366
CSUSF,0.00192515473687783,-6.2527489316792355,1.0970915814517839
CSUSF,0.0020642803216520053,-6.182973625830931,1.0978923247184273
CSUSF,0.002213460125948372,-6.113198319982627,1.1010442713370359
CSUSF,0.002373420740281281,-6.043423014134322,1.1043618424910797
CSUSF,0.002544941263843094,-5.973647708286018,1.1078868523838055
CSUSF,0.0027288570991604753,-5.903872402437713,1.1116278054768258
CSUSF,0.0029260640209799547,-5.834097096589408,1.1154904970299735
CSUSF,0.0031375225392005317,-5.7643217907411035,1.097518263341025
CSUSF,0.0033642625771033293,-5.6945464848928,1.0870229194514327
CSUSF,0.0036073884876638776,-5.624771179044495,1.086282287388833
CSUSF,0.003868084432379367,-5.554995873196191,1.0856298279974306
CSUSF,0.0041476201488088015,-5.485220567347886,1.0849222254513597
CSUSF,0.004447357134917257,-5.415445261499582,1.0841609683233282
CSUSF,0.004768755280345517,-5.345669955651277,1.0833390922310753
CSUSF,0.005113379976903147,-5.275894649802973,1.0824789447782106
CSUSF,0.005482909742917148,-5.206119343954669,1.0815068770128256
CSUSF,0.005879144398571105,-5.1363440381063645,1.080463833431594
CSUSF,0.006304013832053391,-5.066568732258061,1.0793407044242047
CSUSF,0.006759587399210549,-4.996793426409755,1.0781129820962467
CSUSF,0.007248084002487481,-4.92701812056145,1.0763609058508916
CSUSF,0.007771882898244715,-4.857242814713146,1.0744688783228151
CSUSF,0.008333535285090399,-4.787467508864842,1.0710972756186043
CSUSF,0.008935776729668889,-4.717692203016537,1.0653679087952317
CSUSF,0.00958154049042655,-4.647916897168233,1.0606850455795904
CSUSF,0.010273971804249106,-4.578141591319929,1.057701087546242
CSUSF,0.011016443205554576,-4.508366285471625,1.054499402305866
CSUSF,0.011812570952454506,-4.43859097962332,1.051064960528386
CSUSF,0.01266623263998823,-4.368815673775016,1.0473768428169188
CSUSF,0.01358158608621666,-4.299040367926711,1.0434341415433424
CSUSF,0.014563089583161597,-4.229265062078407,1.0391970802590424
CSUSF,0.015615523611224159,-4.159489756230102,1.0346555927449803
CSUSF,0.016744014122843938,-4.089714450381798,1.0297979511170599
CSUSF,0.017954057508803488,-4.0199391445334935,1.024578595439631
CSUSF,0.01925154736877831,-3.950163838685189,1.0189831810524441
CSUSF,0.020642803216520064,-3.880388532836885,1.0129840934040226
CSUSF,0.022134601259483733,-3.8106132269885804,1.0020904413546567
CSUSF,0.02373420740281282,-3.740837921140276,0.9862013524899206
CSUSF,0.02544941263843095,-3.6710626152919716,0.9691554730993375
CSUSF,0.027288570991604765,-3.6012873094436673,0.9508900650502518
CSUSF,0.02926064020979953,-3.531512003595363,0.9312664172844004
CSUSF,0.03137522539200532,-3.461736697747058,0.8813042977024846
CSUSF,0.033642625771033295,-3.3919613918987537,0.814288631219407
CSUSF,0.036073884876638776,-3.3221860860504493,0.7425849513306917
CSUSF,0.03868084432379367,-3.252410780202145,0.6657022073429986
CSUSF,0.04147620148808802,-3.1826354743538405,0.5833972387184274
CSUSF,0.04447357134917257,-3.112860168505536,0.4952654667702424
CSUSF,0.04768755280345517,-3.0430848626572318,0.40074577858875543
CSUSF,0.05113379976903147,-2.973309556808928,0.2988243843881261
CSUSF,0.05482909742917148,-2.903534250960623,0.18834631799340482
CSUSF,0.05879144398571109,-2.833758945112318,0.07044697825874204
CSUSF,0.06304013832053394,-2.7639836392640142,0.0
CSUSF,0.06759587399210545,-2.69420833341571,0.0
CSUSF,0.07248084002487477,-2.624433027567405,0.0
CSUSF,0.07771882898244711,-2.554657721719101,0.0
CSUSF,0.08333535285090395,-2.4848824158707967,0.0
CSUSF,0.08935776729668884,-2.4151071100224923,0.0
CSUSF,0.0958154049042655,-2.3453318041741875,0.0
CSUSF,0.10273971804249106,-2.275556498325883,0.0
CSUSF,0.11016443205554577,-2.2057811924775788,0.0
CSUSF,0.11812570952454506,-2.1360058866292744,0.0
CSUSF,0.12666232639988229,-2.06623058078097,0.0
CSUSF,0.1358158608621666,-1.9964552749326656,0.0
CSUSF,0.14563089583161595,-1.9266799690843612,0.0
CSUSF,0.1561552361122416,-1.8569046632360569,0.0
CSUSF,0.1674401412284394,-1.7871293573877525,0.0
CSUSF,0.1795405750880349,-1.717354051539448,0.0
CSUSF,0.192515473687783,-1.647578745691144,0.0
CSUSF,0.20642803216520053,-1.5778034398428396,0.0
CSUSF,0.22134601259483722,-1.5080281339945352,0.0
CSUSF,0.23734207402812835,-1.4382528281462297,0.0
CSUSF,0.2544941263843096,-1.3684775222979255,0.0
CSUSF,0.27288570991604777,-1.2987022164496211,0.0
CSUSF,0.29260640209799543,-1.2289269106013168,0.0
CSUSF,0.3137522539200532,-1.1591516047530124,0.0
CSUSF,0.33642625771033297,-1.089376298904708,0.0
CSUSF,0.3607388487663878,-1.0196009930564036,0.0
CSUSF,0.3868084432379367,-0.9498256872080992,0.0
CSUSF,0.41476201488088016,-0.880050381359795,0.0
CSUSF,0.4447357134917257,-0.8102750755114906,0.0
CSUSF,0.4768755280345517,-0.7404997696631863,-0.0
CSUSF,0.5113379976903147,-0.6707244638148819,-0.0
CSUSF,0.5482909742917148,-0.6009491579665776,-0.0
CSUSF,0.5879144398571106,-0.5311738521182732,-0.0
CSUSF,0.6304013832053391,-0.4613985462699689,-0.0
CSUSF,0.6759587399210549,-0.3916232404216634,-0.0
CSUSF,0.724808400248748,-0.32184793457335914,-0.0
CSUSF,0.7771882898244715,-0.25207262872505476,-0.0
CSUSF,0.83335352850904,-0.18229732287675038,-0.0
CSUSF,0.893577672966889,-0.11252201702844604,-0.0
CSUSF,0.958154049042655,-0.042746711180141735,-0.0
CSUSF,1.0273971804249107,0.027028594668162688,-0.0
CSUSF,1.1016443205554576,0.0968039005164669,0.0
CSUSF,1.1812570952454506,0.16657920636477141,0.0
CSUSF,1.2666232639988229,0.2363545122130756,0.0
CSUSF,1.3581586086216662,0.3061298180613801,0.0
CSUSF,1.456308958316159,0.375905123909684,0.0
CSDLF,0.0014563089583161596,-6.531850155072453,3.0609389450908866
CSDLF,0.001561552361122416,-6.462074849224148,3.04338940999571
CSDLF,0.001674401412284394,-6.392299543375844,3.024580499367916
CSDLF,0.001795405750880349,-6.3225242375275394,3.0034702268575324
CSDLF,0.00192515473687783,-6.2527489316792355,2.9830867690090646
CSDLF,0.0020642803216520053,-6.182973625830931,2.9603777515746192
CSDLF,0.002213460125948372,-6.113198319982627,2.935694400366881
CSDLF,0.002373420740281281,-6.043423014134322,2.9092221551431368
CSDLF,0.002544941263843094,-5.973647708286018,2.8808296282684793
CSDLF,0.0027288570991604753,-5.903872402437713,2.8503862625088554
CSDLF,0.0029260640209799547,-5.834097096589408,2.817275481118312
CSDLF,0.0031375225392005317,-5.7643217907411035,2.7835059565068554
CSDLF,0.0033642625771033293,-5.6945464848928,2.7522675151064298
CSDLF,0.0036073884876638776,-5.624771179044495,2.7185024345529225
CSDLF,0.003868084432379367,-5.554995873196191,2.6817423266100096
CSDLF,0.0041476201488088015,-5.485220567347886,2.642373678770081
CSDLF,0.004447357134917257,-5.415445261499582,2.600178506479074
CSDLF,0.004768755280345517,-5.345669955651277,2.554966616472447
CSDLF,0.005113379976903147,-5.275894649802973,2.50959691005719
CSDLF,0.005482909742917148,-5.206119343954669,2.476022445252139
CSDLF,0.005879144398571105,-5.1363440381063645,2.440022436837408
CSDLF,0.006304013832053391,-5.066568732258061,2.4014243346721207
CSDLF,0.006759587399210549,-4.996793426409755,2.359943261548086
CSDLF,0.007248084002487481,-4.92701812056145,2.3140555219766803
CSDLF,0.007771882898244715,-4.857242814713146,2.2667434187643134
CSDLF,0.008333535285090399,-4.787467508864842,2.2158906454379004
CSDLF,0.008935776729668889,-4.717692203016537,2.1607150555146597
CSDLF,0.00958154049042655,-4.647916897168233,2.119761782043039
CSDLF,0.010273971804249106,-4.578141591319929,2.1101667442969623
CSDLF,0.011016443205554576,-4.508366285471625,2.099845268617403
CSDLF,0.011812570952454506,-4.43859097962332,2.0887560303188986
CSDLF,0.01266623263998823,-4.368815673775016,2.0767786073213603
CSDLF,0.01358158608621666,-4.299040367926711,2.06412488238809
CSDLF,0.014563089583161597,-4.229265062078407,2.0504072733622385
CSDLF,0.015615523611224159,-4.159489756230102,2.0357264435737252
CSDLF,0.016744014122843938,-4.089714450381798,2.0201729157027835
CSDLF,0.017954057508803488,-4.0199391445334935,2.003329265539738
CSDLF,0.01925154736877831,-3.950163838685189,1.9852842309928826
CSDLF,0.020642803216520064,-3.880388532836885,1.9659423441281088
CSDLF,0.022134601259483733,-3.8106132269885804,1.9444251854473062
CSDLF,0.02373420740281282,-3.740837921140276,1.9207216402910707
CSDLF,0.02544941263843095,-3.6710626152919716,1.8951690639012329
CSDLF,0.027288570991604765,-3.6012873094436673,1.8679584439549282
CSDLF,0.02926064020979953,-3.531512003595363,1.8387176138463817
CSDLF,0.03137522539200532,-3.461736697747058,1.805752908361566
CSDLF,0.033642625771033295,-3.3919613918987537,1.770087619643079
CSDLF,0.036073884876638776,-3.3221860860504493,1.7319324434210066
CSDLF,0.03868084432379367,-3.252410780202145,1.6907156343473586
CSDLF,0.04147620148808802,-3.1826354743538405,1.6464701795222476
CSDLF,0.04447357134917257,-3.112860168505536,1.5989674059261678
CSDLF,0.04768755280345517,-3.0430848626572318,1.5480467298789797
CSDLF,0.05113379976903147,-2.973309556808928,1.4932583062029547
CSDLF,0.05482909742917148,-2.903534250960623,1.3949118841717933
CSDLF,0.05879144398571109,-2.833758945112318,1.2827276407490011
CSDLF,0.06304013832053394,-2.7639836392640142,1.165492990386371
CSDLF,0.06759587399210545,-2.69420833341571,1.0436330007338854
CSDLF,0.07248084002487477,-2.624433027567405,0.9129675436803558
CSDLF,0.07771882898244711,-2.554657721719101,0.7727448020718759
CSDLF,0.08333535285090395,-2.4848824158707967,0.6224576809184358
CSDLF,0.08935776729668884,-2.4151071100224923,0.4579461086470484
CSDLF,0.0958154049042655,-2.3453318041741875,0.32976643878312123
CSDLF,0.10273971804249106,-2.275556498325883,0.3644036170024411
CSDLF,0.11016443205554577,-2.2057811924775788,0.40025170894983425
CSDLF,0.11812570952454506,-2.1360058866292744,0.43866395797983226
CSDLF,0.12666232639988229,-2.06623058078097,0.4719182087250431
CSDLF,0.1358158608621666,-1.9964552749326656,0.5035203141222622
CSDLF,0.14563089583161595,-1.9266799690843612,0.5261943226437087
CSDLF,0.1561552361122416,-1.8569046632360569,0.5497897409553602
